mmsi,shipname,callsign,flag,imo,first_timestamp,last_timestamp,Origin_Port,Destination_Port
214182223.0,AQUAMARINE,ERVW,MDA,7719595.0,2014-01-27T12:46:17Z,2016-09-02T12:08:22Z,Ningbo,Kolkata
214182402.0,SHINGLE,ERXB,MDA,8036079.0,2014-06-06T17:02:33Z,2014-06-27T12:57:43Z,Singapore,Chennai
515270000.0,SHINGLE,ERXB,MDA,8036079.0,2014-06-04T08:40:06Z,2014-06-06T17:43:23Z,Ningbo,Mumbai
455266000.0,BAROASAA,8QDY,MDV,8304323.0,2012-01-29T07:58:46Z,2016-07-11T05:49:58Z,Ningbo,Visakhapatnam
455302000.0,VILADHAURU,8QFP,MDV,8211045.0,2012-01-03T16:46:23Z,2016-10-20T14:05:51Z,Colombo,Kolkata
538002995.0,KHANA,V7NP7,MHL,8810645.0,2012-01-03T16:43:15Z,2013-07-19T02:51:16Z,Jebel Ali,Mundra
538002996.0,POHAH1,V7NP8,MHL,8714944.0,2012-01-01T01:42:24Z,2013-08-15T01:11:25Z,Qingdao,JNPT
538002997.0,MONONOK,V7NP9,MHL,8911607.0,2012-01-02T12:57:52Z,2013-08-28T04:52:51Z,Yantian,JNPT
538002899.0,PHAROSTAR,V7MT7,MHL,9087910.0,2012-01-01T01:35:06Z,2013-12-07T07:46:03Z,Busan,Kolkata
538002989.0,LAKE SUCCESS,V7NO8,MHL,8702630.0,2012-01-01T01:35:41Z,2014-03-23T03:54:33Z,Ningbo,Kolkata
538002960.0,AMAGI,V7NH7,MHL,9170963.0,2012-01-01T08:55:43Z,2018-06-30T23:59:26Z,Jebel Ali,Mundra
229359000.0,PALOMAREEFER,9HA3266,MLT,9309681.0,2013-04-10T08:50:20Z,2014-09-03T07:52:08Z,Ningbo,Mumbai
229360000.0,PRINCESAGUASIMARA,9HA3267,MLT,9442237.0,2013-01-30T12:03:59Z,2014-12-09T12:35:15Z,Colombo,Kolkata
229382000.0,SIERRA MEDOC,9HA3287,MLT,9076246.0,2013-02-18T10:26:31Z,2017-11-06T18:55:04Z,Shanghai,JNPT
229428000.0,SIERRAMERLOT,9HA3322,MLT,9076272.0,2013-04-26T11:49:35Z,2013-11-26T11:14:44Z,Busan,Mumbai
229463000.0,NOVABRETAGNE,9HA3352,MLT,9000364.0,2013-09-12T14:03:34Z,2015-01-16T01:22:32Z,Qingdao,JNPT
356728000.0,FRIOKYKNOS,3ETB8,MLT,9035072.0,2014-07-23T10:05:20Z,2015-12-24T20:41:38Z,Qingdao,Visakhapatnam
229575000.0,SIERRA LARA,9HA3420,MLT,9120205.0,2013-08-29T13:09:06Z,2014-10-07T17:32:24Z,Ningbo,Mundra
229644000.0,SARONICBREEZE,9HA3479,MLT,9041540.0,2013-11-19T02:41:10Z,2014-06-02T09:23:49Z,Shanghai,Kolkata
229705000.0,SIERRALAUREL,9HA3533,MLT,9163403.0,2014-01-30T19:04:22Z,2015-11-02T13:59:25Z,Ningbo,Mumbai
249665000.0,GREEN GLACIER,9HCJ5,MLT,9004401.0,2012-05-23T23:09:37Z,2014-10-14T20:36:11Z,Jebel Ali,Mumbai
249842000.0,NOVA CALEDONIA,9HIH5,MLT,8518807.0,2012-01-01T00:02:48Z,2013-11-01T10:39:14Z,Jebel Ali,Visakhapatnam
457689000.0,KESHAN,JVZR4,MNG,7905039.0,2013-01-25T13:49:42Z,2013-10-14T00:47:11Z,Ningbo,Mundra
457716000.0,HENGSHENGCHANG1,,MNG,8024935.0,2012-11-23T01:43:06Z,2014-01-11T08:25:40Z,Singapore,Kolkata
645133000.0,PELAMIS,3BJO,MUS,8112380.0,2012-01-01T02:50:13Z,2016-11-03T03:52:27Z,Yantian,Mundra
1193046.0,AUXIS,3BSD,MUS,8819287.0,2015-03-02T20:25:30Z,2016-07-13T03:57:23Z,Colombo,Visakhapatnam
636014564.0,AUXIS,3BSD,MUS,8819287.0,2013-09-24T22:23:02Z,2013-10-05T15:37:35Z,Qingdao,Kolkata
645376000.0,AUXIS,3BSD,MUS,8819287.0,2013-10-08T13:59:04Z,2018-06-30T23:49:05Z,Yantian,Mundra
645358000.0,SIERRALAUREL,3BRW,MUS,9163403.0,2012-03-02T06:42:36Z,2014-01-30T14:04:21Z,Yantian,Visakhapatnam
533000333.0,KHA YANG 333,9MTU3,MYS,7920728.0,2015-06-14T04:26:15Z,2018-06-30T14:42:35Z,Busan,Kolkata
542156110.0,MINTAILENG,E6CH2,NIU,8627309.0,2014-12-02T07:08:02Z,2016-07-07T02:59:11Z,Shanghai,JNPT
244820009.0,SIERRA LARA,PCOZ,NLD,9120205.0,2014-10-09T04:27:06Z,2017-07-03T07:47:31Z,Colombo,Chennai
244542000.0,HOLLAND KLIPPER,PESF,NLD,8810786.0,2012-01-25T11:53:46Z,2013-11-19T14:05:51Z,Jebel Ali,Mumbai
244542000.0,SIERRA KING,PESF,NLD,8810786.0,2013-11-20T17:33:29Z,2018-06-30T23:34:08Z,Qingdao,Chennai
244790145.0,COOL EXPRESO,PDKK,NLD,9085479.0,2014-11-14T09:49:39Z,2018-06-30T23:38:05Z,Singapore,JNPT
245317000.0,COOL EXPRESO,PDKK,NLD,9085479.0,2012-01-03T05:36:35Z,2014-11-14T09:46:31Z,Yantian,Visakhapatnam
245409000.0,PACIFIC,PGQI,NLD,9127928.0,2012-01-03T15:18:26Z,2015-06-05T12:38:58Z,Jebel Ali,Mundra
245973000.0,SIERRA LEYRE,PCPM,NLD,9135822.0,2012-06-26T18:02:33Z,2017-10-12T08:28:56Z,Jebel Ali,Mumbai
257237000.0,ROYKRISTIAN,LLKA,NOR,9237591.0,2012-01-20T07:38:44Z,2014-10-07T20:39:44Z,Singapore,Kolkata
316008770.0,ROYKRISTIAN,LLKA,NOR,9237591.0,2014-10-07T21:19:07Z,2014-10-14T22:51:11Z,Colombo,JNPT
257715000.0,RONJA VIKING,LAKA,NOR,9364100.0,2012-01-04T02:10:29Z,2018-06-30T23:11:35Z,Qingdao,Mundra
258109000.0,RONJA SKYE,LAGU,NOR,9245926.0,2012-02-20T00:36:23Z,2018-06-30T23:45:39Z,Singapore,Kolkata
258118000.0,RONJA COMMANDER,LAGR,NOR,9276183.0,2012-01-18T14:15:54Z,2018-06-30T23:44:53Z,Busan,Kolkata
258255000.0,RONJA NORDIC,LASK,NOR,9443695.0,2012-01-15T04:53:54Z,2018-06-30T23:57:27Z,Shanghai,Visakhapatnam
258571000.0,RONJA SUPERIOR,LALB,NOR,9421881.0,2012-01-28T16:52:57Z,2018-06-30T23:56:36Z,Jebel Ali,Kolkata
258672000.0,RONJA POLARIS,LDHS,NOR,9657765.0,2013-07-03T09:18:44Z,2018-06-30T23:56:02Z,Shanghai,Visakhapatnam
258799000.0,RONJA HARVESTER,LAWU,NOR,9392547.0,2012-01-01T00:04:35Z,2018-06-30T23:58:37Z,Shanghai,Kolkata
258871000.0,RONJA HUON,LGRR3,NOR,9682540.0,2014-08-19T08:03:39Z,2018-06-30T23:48:04Z,Shanghai,Mundra
258990000.0,RONJA ATLANTIC,LGVA,NOR,9451563.0,2012-01-23T10:00:48Z,2016-05-04T14:03:16Z,Singapore,JNPT
259433000.0,RONJA PIONEER,LAGT,NOR,9345520.0,2012-01-29T00:36:06Z,2018-06-30T19:47:58Z,Shanghai,Kolkata
257162000.0,BLUETRANS,LLBB,NOR,9220835.0,2012-02-02T15:01:53Z,2015-08-21T14:02:08Z,Colombo,Chennai
257349500.0,HORISONT III,JXDJ,NOR,8612770.0,2012-01-29T08:40:00Z,2018-05-14T07:40:23Z,Yantian,Mumbai
257659000.0,OYFJORD,LCYR,NOR,9646405.0,2014-01-30T12:30:58Z,2018-06-30T20:17:18Z,Singapore,Mumbai
257797000.0,DOENNLAND,LCUL,NOR,9632569.0,2012-09-16T07:51:21Z,2018-06-30T23:59:51Z,Yantian,Chennai
258161000.0,SEIVAAG,LHDO,NOR,7712913.0,2012-01-08T12:07:51Z,2018-06-30T23:57:08Z,Busan,Kolkata
259078000.0,BJORGPAULINE,LFEG,NOR,9544671.0,2012-01-24T22:58:29Z,2018-06-30T23:59:01Z,Qingdao,JNPT
259091000.0,OEYLAKS,3YWB,NOR,9606211.0,2012-02-25T11:34:16Z,2017-07-28T13:13:27Z,Singapore,Visakhapatnam
259555000.0,FAEROY,LJPL,NOR,9201891.0,2012-01-01T17:06:12Z,2012-07-19T15:35:47Z,Singapore,Mundra
258818000.0,SILVER HORN,LAKU6,NOR,8907204.0,2012-01-01T00:17:38Z,2018-06-30T23:40:55Z,Yantian,JNPT
258963000.0,GREENCONCORDIA,LASW7,NOR,9011038.0,2013-09-09T12:06:15Z,2015-05-13T12:40:16Z,Ningbo,Chennai
353828000.0,HAI YING,3EHM8,PAN,8319598.0,2013-05-30T04:50:02Z,2016-09-09T11:17:53Z,Colombo,Mumbai
353901000.0,HONG YING,H9OQ,PAN,9097056.0,2012-01-08T02:30:51Z,2018-06-29T20:34:26Z,Ningbo,Mumbai
354696000.0,MIG,,PAN,7302548.0,2012-04-13T01:59:00Z,2014-05-20T05:44:23Z,Singapore,Visakhapatnam
356567000.0,SOC GLORY,3ELL9,PAN,9815305.0,2017-12-05T02:02:28Z,2018-05-14T14:16:00Z,Qingdao,Visakhapatnam
1193046.0,MONTECRUZ,3FUH5,PAN,7710276.0,2013-01-11T05:37:04Z,2017-04-24T18:55:51Z,Jebel Ali,Chennai
352545000.0,MONTECRUZ,3FUH5,PAN,7710276.0,2012-01-01T11:18:33Z,2018-06-30T14:28:16Z,Jebel Ali,Visakhapatnam
37404800.0,SHIN HO CHUN NO. 101,3FRF9,PAN,9220653.0,2015-07-17T05:41:12Z,2017-11-23T00:33:42Z,Yantian,Visakhapatnam
374048000.0,SHIN HO CHUN NO. 101,3FRF9,PAN,9220653.0,2015-07-17T10:18:44Z,2018-06-30T21:41:52Z,Shanghai,Chennai
354666000.0,FRIO AEGEAN,3FGY4,PAN,9076260.0,2012-01-01T00:35:10Z,2013-05-15T20:05:17Z,Jebel Ali,Visakhapatnam
356673000.0,SARONIC BAY,H3PP,PAN,9175274.0,2012-01-04T15:29:31Z,2013-08-17T09:54:21Z,Shanghai,Mundra
352864000.0,FRIO ANTARCTIC,3FZS3,PAN,9076258.0,2012-01-04T00:32:13Z,2013-03-11T13:19:55Z,Singapore,JNPT
354034000.0,PALOMA REEFER,HO2430,PAN,9309681.0,2012-01-02T17:14:48Z,2013-04-10T07:37:51Z,Qingdao,JNPT
355636000.0,PALOMA REEFER,HP7151,PAN,9309681.0,2014-09-03T08:13:14Z,2018-06-30T23:49:12Z,Ningbo,Visakhapatnam
352308000.0,PRINCESA GUASIMARA,3ECO,PAN,9442237.0,2014-12-09T13:09:35Z,2018-06-30T23:37:50Z,Colombo,Chennai
356728000.0,DON REEFER,3ETB8,PAN,9035072.0,2015-12-30T18:05:23Z,2018-06-30T22:02:35Z,Singapore,JNPT
371812000.0,FRIO POSEIDON,3EHL5,PAN,8807662.0,2014-09-15T23:24:17Z,2018-06-23T17:30:18Z,Busan,Kolkata
357670000.0,SARONIC BREEZE,HOBH,PAN,9041540.0,2012-02-08T12:29:14Z,2013-11-18T19:02:43Z,Ningbo,Kolkata
371156000.0,SARONIC BREEZE,H9PE,PAN,9041540.0,2014-06-03T01:04:46Z,2018-06-30T23:54:56Z,Colombo,Kolkata
371717000.0,HAI FENG 698,3FSJ2,PAN,8422711.0,2015-01-17T05:20:16Z,2018-06-30T20:05:46Z,Qingdao,JNPT
353709000.0,ARCTIC,3FXC8,PAN,8223464.0,2012-01-02T09:35:27Z,2013-12-23T05:11:44Z,Ningbo,JNPT
356986000.0,DESIGNER KNYSH,HPZK,PAN,9175286.0,2012-01-01T04:29:44Z,2013-10-11T01:30:14Z,Colombo,Visakhapatnam
352055000.0,ARKADIJA,3EHJ9,PAN,9057393.0,2012-01-01T01:18:36Z,2014-06-18T01:50:34Z,Ningbo,Chennai
352966000.0,FRIO LAS PALMAS,3FJQ3,PAN,9082178.0,2012-01-13T00:36:45Z,2012-10-04T10:27:33Z,Ningbo,JNPT
353585000.0,CANARIANREEFER,3FCC7,PAN,9081655.0,2012-01-01T11:42:34Z,2012-09-13T13:35:06Z,Jebel Ali,Mumbai
357889000.0,WASHINGTON,HOZO,PAN,8710352.0,2012-01-09T18:42:49Z,2013-02-14T08:37:39Z,Qingdao,Visakhapatnam
352367000.0,FRIO SEVASTOPOLIS,3EUP9,PAN,8860432.0,2012-01-01T00:04:56Z,2014-02-25T01:09:07Z,Jebel Ali,Mumbai
354408000.0,CAPTAINMOKEEV,3FAO8,PAN,9081667.0,2012-01-04T01:49:28Z,2017-01-29T18:56:33Z,Ningbo,Mumbai
371223000.0,FAST,3EBT2,PAN,8404575.0,2013-07-18T01:25:50Z,2014-08-07T11:01:03Z,Colombo,Kolkata
355658000.0,GRACE II,3EFI6,PAN,9061899.0,2012-01-05T15:52:23Z,2016-05-11T01:05:11Z,Colombo,Visakhapatnam
356567000.0,SHANGHAI REEFER,HPXZ,PAN,9010785.0,2012-01-01T06:20:58Z,2017-03-29T13:09:35Z,Jebel Ali,Mumbai
351747000.0,ASIANORCHID,3FSS8,PAN,9196357.0,2012-01-04T17:00:14Z,2012-04-15T00:38:22Z,Jebel Ali,Visakhapatnam
351747000.0,FRIO AEGEAN I,3FSS8,PAN,9196357.0,2012-05-21T18:52:03Z,2016-01-05T14:44:59Z,Shanghai,Kolkata
353019000.0,FRIO CANARIAS,3FZW3,PAN,8502432.0,2012-01-01T00:34:30Z,2016-05-23T01:15:08Z,Singapore,Kolkata
354811000.0,TAGANROGSKIYZALIV,3FAZ9,PAN,9016973.0,2016-10-29T23:25:40Z,2017-02-17T04:56:02Z,Yantian,Kolkata
354604000.0,FINO,3FTS4,PAN,9109500.0,2012-01-19T18:42:18Z,2014-09-07T20:42:55Z,Jebel Ali,Mumbai
356517000.0,ASIAN COSMOS,3FLM8,PAN,9172698.0,2012-01-05T21:51:10Z,2017-06-23T06:28:55Z,Shanghai,Kolkata
373755000.0,FRIO IONIAN,3FUZ,PAN,9014793.0,2016-09-16T13:30:47Z,2017-01-19T23:42:39Z,Singapore,Chennai
373039000.0,HAI FENG 688,3FDH6,PAN,9016985.0,2014-07-10T07:11:28Z,2018-06-29T04:24:59Z,Busan,Mundra
371210000.0,RAINFROST,3EGY7,PAN,8521804.0,2012-01-01T00:02:18Z,2013-07-05T14:03:56Z,Ningbo,Visakhapatnam
374115000.0,SEA GLORY II,3FKX4,PAN,9009695.0,2015-09-28T22:20:46Z,2018-06-30T23:59:47Z,Busan,Visakhapatnam
372538000.0,HUAN YU 1,3EKK9,PAN,8618865.0,2014-04-25T18:25:41Z,2018-06-30T23:55:22Z,Shanghai,JNPT
374198000.0,HAI FENG 718,3FIC4,PAN,9135169.0,2015-11-09T15:18:30Z,2018-06-30T23:55:46Z,Yantian,Mundra
352610000.0,MARBELLA CARRIER,3FJE9,PAN,9063653.0,2013-03-13T03:54:57Z,2018-06-30T23:42:55Z,Qingdao,Mundra
370305000.0,MURCIA CARRIER,3FJZ2,PAN,9063665.0,2013-03-14T02:44:48Z,2018-06-28T21:44:19Z,Singapore,Chennai
354871000.0,FRIO OCEANIC,3FYF8,PAN,8801814.0,2014-07-18T01:13:22Z,2018-06-30T19:01:42Z,Busan,Kolkata
370190000.0,SEA PEARL I,H8MF,PAN,9008639.0,2016-09-11T16:58:47Z,2018-06-30T22:30:58Z,Jebel Ali,Mumbai
577324000.0,SEA PEARL I,H8MF,PAN,9008639.0,2016-09-08T09:07:30Z,2016-09-11T16:44:13Z,Busan,JNPT
354464000.0,REF LIRA,3FKY4,PAN,9016961.0,2012-02-01T12:14:02Z,2013-10-30T07:14:37Z,Jebel Ali,Mundra
374610000.0,HAI FENG 678,3FCO5,PAN,9016961.0,2015-08-01T03:27:05Z,2018-06-30T23:48:01Z,Colombo,Mumbai
351527000.0,OCEAN MARINER,H8IL,PAN,8217104.0,2014-07-27T01:01:15Z,2018-06-29T04:33:59Z,Yantian,Kolkata
356695424.0,DAFENG MARINER,3FIO6,PAN,8319031.0,2012-01-28T05:23:59Z,2012-05-16T02:51:06Z,Busan,Mumbai
371718984.0,DAFENG MARINER,3FIO6,PAN,8319031.0,2017-06-18T06:45:22Z,2018-04-07T07:47:25Z,Shanghai,Chennai
371719000.0,DAFENG MARINER,3FIO6,PAN,8319031.0,2014-06-26T02:40:47Z,2018-06-30T23:13:12Z,Singapore,Mumbai
374014000.0,PONTOS,HONN,PAN,8908739.0,2015-09-09T06:39:25Z,2018-06-30T23:23:31Z,Yantian,JNPT
355720000.0,GLOBAL MARINER,3EMW4,PAN,8813582.0,2014-07-31T04:42:32Z,2018-06-30T22:41:27Z,Singapore,JNPT
354062000.0,HAI FENG 668,3EIN8,PAN,8800236.0,2014-12-30T11:23:41Z,2018-06-30T10:50:47Z,Colombo,Mundra
351795000.0,BELITA,3EZJ8,PAN,8608597.0,2012-01-01T06:41:14Z,2013-11-25T13:41:33Z,Busan,Mumbai
355069000.0,CHAINAVEE REEFER,H9XR,PAN,7637591.0,2012-02-01T11:54:40Z,2013-09-21T13:18:35Z,Jebel Ali,Kolkata
353799000.0,BLISSFULREEFER,HP5007,PAN,5296795.0,2012-01-10T14:06:15Z,2014-03-02T21:50:54Z,Shanghai,Visakhapatnam
352739000.0,HAIFENG898,3ENU6,PAN,8420751.0,2012-01-01T00:39:33Z,2013-06-28T04:56:17Z,Busan,Visakhapatnam
351336000.0,FRIO NAGATO,H3QQ,PAN,9227596.0,2016-07-13T07:03:19Z,2018-06-30T16:50:40Z,Yantian,Mundra
351350000.0,NO.2 JOCHOH,3FVR4,PAN,9698343.0,2013-12-13T06:15:10Z,2018-06-30T23:51:02Z,Ningbo,Visakhapatnam
351370000.0,DONA LIBRA,3FPF3,PAN,8612304.0,2012-02-26T11:52:13Z,2017-01-29T18:57:31Z,Qingdao,Chennai
351478000.0,ATMODA,3FNT8,PAN,8908076.0,2012-01-01T00:35:15Z,2018-06-30T22:31:31Z,Busan,Mundra
351493000.0,DROVER,HP7289,PAN,8210338.0,2013-07-29T05:40:06Z,2015-05-02T04:33:15Z,Jebel Ali,Mundra
351493000.0,VAGRAND,HP7289,PAN,8210338.0,2012-01-30T04:37:25Z,2015-08-13T06:12:01Z,Singapore,Kolkata
351537000.0,RUI SHENG,3FOH6,PAN,8688755.0,2016-06-24T08:40:49Z,2018-06-30T23:57:48Z,Busan,Chennai
374030000.0,SYOTA MARU,H9NZ,PAN,9087908.0,2015-11-03T06:21:51Z,2018-06-30T23:53:34Z,Busan,Chennai
351763000.0,SHIN HANG,3FRT,PAN,8214839.0,2012-01-01T01:43:34Z,2018-06-29T17:20:10Z,Jebel Ali,Mundra
351776000.0,MING HANG,3FIY4,PAN,8130837.0,2012-01-01T00:37:54Z,2018-03-28T07:01:58Z,Colombo,Mundra
351817000.0,WHITE DOLPHIN,3EVO6,PAN,8807430.0,2012-01-09T17:02:48Z,2014-04-02T02:23:30Z,Jebel Ali,Mundra
351822000.0,TAI FU NO. 3,H3AI,PAN,7927453.0,2016-12-06T02:08:50Z,2018-06-28T00:44:33Z,Qingdao,JNPT
372825000.0,CHAN HAN 6,3FJL9,PAN,7812074.0,2015-07-17T07:42:52Z,2018-06-30T23:41:01Z,Yantian,JNPT
352085000.0,HUA FU 107,3FDZ4,PAN,8518819.0,2012-01-10T23:19:09Z,2018-06-30T23:52:27Z,Ningbo,Mumbai
352135000.0,WIN UNI,3EFL4,PAN,7302299.0,2012-01-02T16:00:02Z,2017-03-06T21:11:57Z,Jebel Ali,Mundra
352199000.0,SEA TRADER I,HODS,PAN,8919893.0,2016-04-29T17:56:28Z,2018-06-30T23:47:05Z,Singapore,Mumbai
352241000.0,TUNA PRINCESS,H3CN,PAN,9314612.0,2015-04-04T00:13:07Z,2018-06-30T23:22:56Z,Yantian,JNPT
352247000.0,FONG KUO NO. 818,3EPS8,PAN,8904070.0,2012-08-03T23:18:49Z,2018-06-30T23:45:30Z,Yantian,Visakhapatnam
352256000.0,SASANQUA,3FFV3,PAN,9061904.0,2012-01-15T16:48:20Z,2018-03-09T00:42:58Z,Busan,JNPT
352349000.0,FRIO SHINANO,3FNR3,PAN,9073385.0,2012-10-03T01:49:28Z,2018-06-30T23:07:51Z,Qingdao,Chennai
352351000.0,AVUNDA REEFER,3EJD5,PAN,9072824.0,2015-01-29T17:09:25Z,2018-06-22T02:14:15Z,Ningbo,Mundra
352408000.0,WILD LOTUS,3FUT8,PAN,9181168.0,2012-01-02T05:11:29Z,2018-06-30T14:16:46Z,Shanghai,Chennai
352475000.0,DINOK,HOAJ,PAN,8908234.0,2012-01-02T12:55:25Z,2018-06-30T10:53:36Z,Colombo,JNPT
800022379.0,DINOK,HOAJ,PAN,8908234.0,2014-05-23T01:35:13Z,2014-05-31T23:04:12Z,Colombo,Mundra
352515000.0,FRIO PACIFIC,HOAL,PAN,8324244.0,2012-01-06T21:38:24Z,2016-05-04T11:05:21Z,Singapore,JNPT
352533000.0,VIVA 106,3EGN7,PAN,8122385.0,2012-01-03T15:43:19Z,2018-06-30T19:02:26Z,Shanghai,Kolkata
352656000.0,NEW PROSPERITY,3FOZ8,PAN,9172442.0,2012-01-14T11:19:22Z,2013-07-11T16:44:06Z,Colombo,Mumbai
352769000.0,XUE LIN,3FVB3,PAN,8203816.0,2012-01-01T09:04:21Z,2014-12-16T03:59:54Z,Jebel Ali,Visakhapatnam
354461000.0,XING YUN,3FVB3,PAN,8203816.0,2014-12-19T19:32:53Z,2018-06-30T23:43:42Z,Yantian,Chennai
354463048.0,XING YUN,3FVB3,PAN,8203816.0,2018-04-11T23:59:33Z,2018-06-05T01:28:04Z,Shanghai,Mundra
352784000.0,FRIO ANTWERP,3FVX3,PAN,9078282.0,2012-01-01T17:04:55Z,2018-06-30T14:55:46Z,Singapore,JNPT
352796000.0,KHANA,3EYB6,PAN,8810645.0,2013-07-19T03:39:01Z,2018-06-30T07:44:44Z,Qingdao,Visakhapatnam
352844000.0,JACHA,3EFC4,PAN,8512920.0,2012-01-03T16:47:04Z,2018-06-30T23:37:51Z,Colombo,Mumbai
352894000.0,TUNA QUEEN,HPFK,PAN,9278612.0,2012-01-02T17:21:53Z,2018-06-30T23:50:37Z,Ningbo,Mumbai
353185000.0,KURIKOMA,3FTS6,PAN,9145920.0,2012-01-26T02:00:09Z,2018-06-30T23:58:44Z,Colombo,JNPT
353211424.0,FONG QUN,3EDM9,PAN,7920728.0,2015-04-09T08:33:57Z,2015-08-31T07:33:32Z,Shanghai,Mundra
354260000.0,FONG QUN,3EDM9,PAN,7920728.0,2012-06-13T03:19:35Z,2015-04-09T08:06:57Z,Busan,Chennai
353242000.0,OSTROV BERINGA,3FHP2,PAN,8517815.0,2012-01-02T12:59:59Z,2018-06-18T22:26:59Z,Singapore,Mundra
353306000.0,FRIO CHIKUMA,3FWG8,PAN,9184536.0,2012-06-27T08:25:57Z,2018-06-30T13:44:43Z,Singapore,Mundra
353482000.0,TAI NING,3ERF3,PAN,8217116.0,2017-01-14T01:40:04Z,2018-06-22T20:34:48Z,Busan,Kolkata
374505000.0,ISLEMAN,3FWT,PAN,8814902.0,2016-03-09T08:06:47Z,2018-04-01T17:57:19Z,Yantian,Mumbai
353631000.0,ASARI,HO6144,PAN,8725814.0,2012-01-03T16:43:20Z,2015-03-06T22:15:10Z,Yantian,JNPT
353670000.0,HARVESTS,HO7915,PAN,8223804.0,2012-01-09T10:18:43Z,2018-02-05T01:54:28Z,Shanghai,Chennai
353692000.0,ASAHI,3FJF4,PAN,9004657.0,2012-01-03T20:27:22Z,2014-03-31T10:04:59Z,Colombo,Visakhapatnam
353773000.0,ASIAN BRIER,3FTB8,PAN,9172703.0,2012-01-01T08:47:31Z,2018-04-17T00:32:28Z,Busan,Kolkata
353937000.0,SANWA FONTAINE,3FMK4,PAN,8204121.0,2012-01-01T23:41:01Z,2018-06-30T23:41:01Z,Shanghai,Visakhapatnam
353981000.0,FRIO HELLENIC,3FVQ8,PAN,9081679.0,2012-01-01T10:56:16Z,2018-06-30T23:58:04Z,Shanghai,Mundra
353982000.0,FRIO ATHENS,3FAX7,PAN,8710340.0,2016-10-14T08:58:59Z,2018-06-26T20:11:51Z,Shanghai,Visakhapatnam
354036000.0,PLATTE REEFER,3FUT6,PAN,7812098.0,2012-01-03T22:07:24Z,2018-06-30T12:41:15Z,Busan,Mundra
354102000.0,RYOMA,H3IZ,PAN,9133305.0,2012-01-02T10:23:24Z,2013-06-28T20:42:57Z,Qingdao,Visakhapatnam
371727000.0,RYOMA,3ELZ5,PAN,9133305.0,2016-12-09T02:07:56Z,2018-06-30T23:47:46Z,Ningbo,Kolkata
354240000.0,CRYSTAL REEFER,3FFY5,PAN,9017276.0,2015-01-31T23:43:15Z,2017-03-10T01:21:55Z,Yantian,Mumbai
354469000.0,HAI FENG 658,3EHB6,PAN,8710209.0,2012-01-05T14:15:59Z,2018-06-29T00:58:05Z,Jebel Ali,Chennai
354493000.0,MABAH,3FSC4,PAN,9105358.0,2012-02-23T23:32:59Z,2018-06-30T23:40:14Z,Ningbo,Mumbai
354569000.0,REF VEGA,3FKW4,PAN,8422709.0,2012-01-03T23:40:54Z,2012-06-05T16:21:39Z,Qingdao,Chennai
354570000.0,REFSTAR,3FKX4,PAN,8415550.0,2012-01-10T11:48:33Z,2012-03-03T21:44:54Z,Jebel Ali,JNPT
354617000.0,DA PING 1,H8TO,PAN,8011029.0,2012-01-08T01:54:22Z,2014-10-12T11:43:52Z,Yantian,Mumbai
355665576.0,DA PING 1,H8TO,PAN,8011029.0,2012-06-01T13:15:29Z,2014-12-16T01:48:55Z,Jebel Ali,Chennai
354655000.0,REINA CRISTINA,3ERM8,PAN,9011301.0,2012-01-12T12:49:08Z,2018-06-30T21:35:39Z,Yantian,Chennai
354667000.0,ORIONS,3FTH4,PAN,8513869.0,2012-01-02T21:48:58Z,2014-09-05T23:03:58Z,Yantian,JNPT
354670000.0,SHENXING,HOFG,PAN,8221947.0,2012-10-27T00:51:33Z,2013-04-11T06:41:41Z,Colombo,Chennai
354670000.0,SUNFUFA,,PAN,8221947.0,2012-10-21T02:43:16Z,2012-11-09T21:22:11Z,Qingdao,JNPT
374083000.0,PS REEFER,3FRQ5,PAN,8221947.0,2015-08-31T14:26:15Z,2018-06-30T22:29:16Z,Ningbo,Kolkata
354683000.0,EITA MARU,HPLA,PAN,9109287.0,2012-01-01T03:18:35Z,2018-06-30T23:54:25Z,Yantian,Mumbai
354716000.0,HAI FENG 648,3EHA6,PAN,8710132.0,2012-01-01T03:19:50Z,2018-06-30T23:30:42Z,Qingdao,Chennai
354874000.0,KENTA MARU,3FXQ4,PAN,8615784.0,2012-01-01T03:28:36Z,2018-06-29T11:13:11Z,Qingdao,JNPT
355085424.0,LIANRUN,3EJR7,PAN,7624271.0,2013-12-02T07:58:08Z,2017-04-10T10:19:50Z,Ningbo,JNPT
356134000.0,LIAN RUN,3EJR7,PAN,7624271.0,2012-01-02T15:40:42Z,2013-12-01T00:00:25Z,Busan,Mundra
355141000.0,YUNG DA FA 102,3FEJ5,PAN,8323599.0,2012-01-03T15:36:13Z,2018-04-18T04:25:05Z,Yantian,Mundra
355199000.0,SALGIR,3FYM4,PAN,9142289.0,2012-01-03T06:57:13Z,2018-06-30T19:44:39Z,Shanghai,Mumbai
355295000.0,FARO,H3LU,PAN,9174701.0,2012-01-10T14:35:56Z,2018-06-21T07:03:49Z,Ningbo,Visakhapatnam
355317000.0,ORIENTAL CHILAN,3FHF5,PAN,8301723.0,2012-01-07T21:46:21Z,2018-06-30T21:05:00Z,Singapore,JNPT
355357000.0,BRILLIANT REEFER,HO5625,PAN,6400563.0,2012-01-12T17:23:56Z,2012-08-10T07:09:31Z,Qingdao,Mundra
